Player, Salary in $ ,Year,Team
Rasheed Wallace,"$12,540,000.00 ",2007,DET
Rasheed Wallace,"$13,930,000.00 ",2008,DET
Rasheed Wallace,"$5,854,000.00 ",2009,BOS
Rasheed Wallace,"$6,322,320.00 ",2010,BOS
Rasheed Wallace,"$1,352,181.00 ",2012,NYK
Rasho Nesterovic,"$1,050,240.00 ",1999,MIN
Rasho Nesterovic,"$1,123,560.00 ",2000,MIN
Rasho Nesterovic,"$1,725,788.00 ",2001,MIN
Rasho Nesterovic,"$2,436,813.00 ",2002,MIN
Rasho Nesterovic,"$5,600,000.00 ",2003,SAS
Rasho Nesterovic,"$7,280,000.00 ",2006,TOR
Rasho Nesterovic,"$7,840,000.00 ",2007,TOR
Rasho Nesterovic,"$8,400,000.00 ",2008,IND
Rasho Nesterovic,"$1,990,000.00 ",2009,TOR
Rastko Cvetkovic,"$200,000.00 ",1995,DEN
Rasual Butler,"$349,458.00 ",2002,MIA
Rasual Butler,"$563,679.00 ",2003,MIA
Rasual Butler,"$1,200,000.00 ",2004,MIA
Rasual Butler,"$1,300,000.00 ",2005,NOH
Rasual Butler,"$3,000,000.00 ",2006,NOH
Rasual Butler,"$3,315,000.00 ",2007,NOH
Rasual Butler,"$3,630,000.00 ",2008,NOH
Rasual Butler,"$3,945,000.00 ",2009,LAC
Rasual Butler,"$2,400,000.00 ",2010,LAC
Rasual Butler,"$1,229,255.00 ",2011,TOR
Rasual Butler,"$1,448,490.00 ",2014,WAS
Rasual Butler,"$1,499,187.00 ",2015,SAS
Ratko Varda,"$332,817.00 ",2001,DET
Ratko Varda,"$124,984.00 ",2002,WAS
Raul Lopez,"$578,160.00 ",2002,UTA
Raul Lopez,"$621,520.00 ",2003,UTA
Raul Lopez,"$997,320.00 ",2004,UTA
Raul Lopez,"$1,744,313.00 ",2005,MEM
Raul Neto,"$1,000,000.00 ",2015,UTA
Raul Neto,"$937,800.00 ",2016,UTA
Raul Neto,"$1,471,382.00 ",2017,UTA
Rawle Marshall,"$398,762.00 ",2005,DAL
Ray Allen,"$1,785,000.00 ",1996,MIL
Ray Allen,"$2,052,360.00 ",1997,MIL
Ray Allen,"$2,320,000.00 ",1998,MIL
Ray Allen,"$9,000,000.00 ",1999,MIL
Ray Allen,"$10,130,000.00 ",2000,MIL
Ray Allen,"$11,250,000.00 ",2001,MIL
Ray Allen,"$12,375,000.00 ",2002,MIL
Ray Allen,"$13,500,000.00 ",2003,OKC
Ray Allen,"$14,625,000.00 ",2004,OKC
Ray Allen,"$13,223,140.00 ",2005,OKC
Ray Allen,"$14,611,570.00 ",2006,OKC
Ray Allen,"$18,388,430.00 ",2008,BOS
Ray Allen,"$18,776,860.00 ",2009,BOS
Ray Allen,"$10,000,000.00 ",2010,BOS
Ray Allen,"$10,000,000.00 ",2011,BOS
Ray Allen,"$3,090,000.00 ",2012,MIA
Ray Allen,"$3,229,050.00 ",2013,MIA
Ray McCallum,"$816,482.00 ",2014,SAC
Ray McCallum,"$947,276.00 ",2015,SAS
Ray McCallum,"$111,444.00 ",2015,MEM
Ray McCallum,"$119,494.00 ",2016,CHA
Ray McCallum,"$11,949.00 ",2016,DET
Ray Owes,"$220,000.00 ",1996,GSW
Raymond Felton,"$7,500,000.00 ",2010,DEN
Raymond Felton,"$7,560,000.00 ",2011,POR
Raymond Felton,"$3,480,453.00 ",2012,NYK
Raymond Felton,"$3,637,073.00 ",2013,NYK
Raymond Felton,"$3,793,693.00 ",2014,DAL
Raymond Felton,"$3,950,313.00 ",2015,DAL
Raymond Felton,"$1,551,659.00 ",2016,LAC
Raymond Felton,"$2,328,652.00 ",2017,OKC
Reece Gaines,"$1,353,120.00 ",2003,ORL
Reece Gaines,"$1,454,640.00 ",2004,HOU
Reece Gaines,"$1,556,160.00 ",2005,MIL
Reggie Bullock,"$1,149,000.00 ",2013,LAC
Reggie Bullock,"$1,200,720.00 ",2014,PHO
Reggie Bullock,"$1,252,440.00 ",2015,DET
Reggie Bullock,"$2,255,644.00 ",2016,DET
Reggie Bullock,"$2,500,000.00 ",2017,DET
Reggie Evans,"$349,458.00 ",2002,OKC
Reggie Evans,"$700,000.00 ",2003,OKC
Reggie Evans,"$880,000.00 ",2004,OKC
Reggie Evans,"$1,100,000.00 ",2005,OKC
Reggie Evans,"$4,640,000.00 ",2008,PHI
Reggie Evans,"$4,960,000.00 ",2009,TOR
Reggie Evans,"$5,080,000.00 ",2010,TOR
Reggie Evans,"$1,229,255.00 ",2011,LAC
Reggie Evans,"$1,622,617.00 ",2012,NJN
Reggie Evans,"$1,695,635.00 ",2013,NJN
Reggie Evans,"$1,768,653.00 ",2014,SAC
Reggie Geary,"$220,000.00 ",1996,CLE
Reggie Geary,"$272,250.00 ",1997,SAS
Reggie Jackson,"$1,156,320.00 ",2011,OKC
Reggie Jackson,"$1,243,080.00 ",2012,OKC
Reggie Jackson,"$1,260,360.00 ",2013,OKC
Reggie Jackson,"$2,204,370.00 ",2014,DET
Reggie Jackson,"$14,000,000.00 ",2015,DET
Reggie Jackson,"$14,956,522.00 ",2016,DET
Reggie Jackson,"$16,000,000.00 ",2017,DET
Reggie Jordan,"$247,500.00 ",1996,POR
Reggie Jordan,"$272,250.00 ",1997,MIN
Reggie Jordan,"$510,000.00 ",1999,WAS
Reggie Lewis,"$400,000.00 ",1990,BOS
Reggie Lewis,"$3,340,000.00 ",1991,BOS
Reggie Lewis,"$3,320,000.00 ",1992,BOS
Reggie Miller,"$654,000.00 ",1990,IND
Reggie Miller,"$3,211,000.00 ",1991,IND
Reggie Miller,"$3,211,000.00 ",1992,IND
Reggie Miller,"$3,011,000.00 ",1993,IND
Reggie Miller,"$3,211,000.00 ",1995,IND
Reggie Miller,"$11,250,000.00 ",1996,IND
Reggie Miller,"$10,670,000.00 ",2000,IND
Reggie Miller,"$12,045,075.00 ",2001,IND
Reggie Miller,"$12,046,473.00 ",2002,IND
Reggie Miller,"$5,000,000.00 ",2003,IND
Reggie Miller,"$5,500,000.00 ",2004,IND
Reggie Miller,"$6,000,000.00 ",2005,IND
Reggie Slater,"$150,000.00 ",1994,DEN
Reggie Slater,"$350,000.00 ",1997,TOR
Reggie Slater,"$673,500.00 ",2000,MIN
Reggie Slater,"$523,793.00 ",2001,ATL
Reggie Slater,"$122,218.00 ",2001,NJN
Reggie Slater,"$321,926.00 ",2002,MIN
Reggie Smith,"$275,000.00 ",1992,POR
Reggie Smith,"$358,000.00 ",1993,POR
Reggie Theus,"$765,000.00 ",1990,NJN
Reggie Williams,"$425,000.00 ",1991,DEN
Reggie Williams,"$985,000.00 ",1992,DEN
Reggie Williams,"$1,258,000.00 ",1993,DEN
Reggie Williams,"$1,567,500.00 ",1994,DEN
Reggie Williams,"$1,853,000.00 ",1995,DEN
Reggie Williams,"$2,048,000.00 ",1996,NJN
Reggie Williams,"$762,195.00 ",2010,GSW
Reggie Williams,"$947,907.00 ",2013,HOU
Reggie Williams,"$125,104.00 ",2014,SAS
Reggie Williams,"$252,676.00 ",2016,NOH
Reggie Williams,"$50,000.00 ",2016,OKC
Renaldo Balkman,"$1,280,640.00 ",2007,NYK
Renaldo Balkman,"$1,369,920.00 ",2008,DEN
Renaldo Balkman,"$2,112,417.00 ",2009,DEN
Renaldo Balkman,"$1,675,000.00 ",2010,NYK
Renaldo Balkman,"$1,675,000.00 ",2011,NYK
Renaldo Balkman,"$1,675,000.00 ",2012,NYK
Renaldo Major,"$20,133.00 ",2006,GSW
Rex Chapman,"$675,000.00 ",1990,CHA
Rex Chapman,"$940,000.00 ",1991,CHA
Rex Chapman,"$2,004,000.00 ",1992,WAS
Rex Chapman,"$2,004,000.00 ",1993,WAS
Rex Chapman,"$2,004,500.00 ",1994,WAS
Rex Chapman,"$2,004,000.00 ",1995,MIA
Rex Chapman,"$247,500.00 ",1996,PHO
Rex Chapman,"$326,700.00 ",1997,PHO
Rex Chapman,"$2,800,000.00 ",1998,PHO
Rex Chapman,"$3,500,000.00 ",2000,PHO
Rex Chapman,"$3,850,000.00 ",2001,PHO
Rex Walters,"$650,000.00 ",1993,NJN
Rex Walters,"$1,040,000.00 ",1995,PHI
Rex Walters,"$1,235,000.00 ",1996,PHI
Rex Walters,"$1,430,000.00 ",1997,PHI
Rex Walters,"$1,625,000.00 ",1998,PHI
Rex Walters,"$537,500.00 ",1998,MIA
Rich King,"$600,000.00 ",1991,OKC
Rich King,"$600,000.00 ",1992,OKC
Rich King,"$700,000.00 ",1993,OKC
Rich King,"$800,000.00 ",1994,OKC
Rich Manning,"$247,500.00 ",1996,MEM
Richard Coffey,"$150,000.00 ",1990,MIN
Richard Dumas,"$140,000.00 ",1992,PHO
Richard Dumas,"$1,300,000.00 ",1993,PHO
Richard Dumas,"$225,000.00 ",1995,PHI
Richard Hamilton,"$1,836,240.00 ",1999,WAS
Richard Hamilton,"$1,973,880.00 ",2000,WAS
Richard Hamilton,"$2,111,640.00 ",2001,WAS
Richard Hamilton,"$2,681,783.00 ",2002,DET
Richard Hamilton,"$6,500,000.00 ",2003,DET
Richard Hamilton,"$7,812,500.00 ",2004,DET
Richard Hamilton,"$8,625,000.00 ",2005,DET
Richard Hamilton,"$9,187,500.00 ",2006,DET
Richard Hamilton,"$10,000,000.00 ",2007,DET
Richard Hamilton,"$10,812,500.00 ",2008,DET
Richard Hamilton,"$11,625,000.00 ",2009,DET
Richard Hamilton,"$12,500,000.00 ",2011,DET
Richard Hamilton,"$5,000,000.00 ",2011,CHI
Richard Hamilton,"$5,000,000.00 ",2012,CHI
Richard Hamilton,"$1,000,000.00 ",2013,CHI
Richard Jefferson,"$1,379,400.00 ",2001,NJN
Richard Jefferson,"$1,482,840.00 ",2002,NJN
Richard Jefferson,"$1,586,280.00 ",2003,NJN
Richard Jefferson,"$2,266,794.00 ",2004,NJN
Richard Jefferson,"$10,200,000.00 ",2005,NJN
Richard Jefferson,"$11,200,000.00 ",2006,NJN
Richard Jefferson,"$12,200,000.00 ",2007,NJN
Richard Jefferson,"$13,200,000.00 ",2008,MIL
Richard Jefferson,"$14,200,000.00 ",2009,SAS
Richard Jefferson,"$8,400,000.00 ",2010,SAS
Richard Jefferson,"$9,282,000.00 ",2011,SAS
Richard Jefferson,"$10,164,000.00 ",2012,GSW
Richard Jefferson,"$11,046,000.00 ",2013,UTA
Richard Jefferson,"$1,448,490.00 ",2014,DAL
Richard Jefferson,"$1,499,000.00 ",2015,CLE
Richard Jefferson,"$2,500,000.00 ",2016,CLE
Richard Jefferson,"$2,500,000.00 ",2017,ATL
Richard Jefferson,"$2,328,652.00 ",2017,DEN
Richard Petruska,"$150,000.00 ",1993,HOU
Richard Petruska,"$55,000.00 ",1994,HOU
Richaun Holmes,"$1,050,000.00 ",2015,PHI
Richaun Holmes,"$1,025,831.00 ",2016,PHI
Richaun Holmes,"$1,471,382.00 ",2017,PHI
Richie Frahm,"$366,931.00 ",2003,OKC
Richie Frahm,"$695,046.00 ",2004,POR
Richie Frahm,"$719,373.00 ",2005,MIN
Richie Frahm,"$623,694.00 ",2007,LAC
Rick Brunson,"$5,000.00 ",1997,ORL
Rick Brunson,"$350,000.00 ",1998,NYK
Rick Brunson,"$16,000.00 ",2000,MIA
Rick Brunson,"$590,850.00 ",2001,POR
Rick Brunson,"$699,935.00 ",2002,CHI
Rick Brunson,"$813,679.00 ",2003,CHI
Rick Brunson,"$932,546.00 ",2004,LAC
Rick Brunson,"$1,029,873.00 ",2005,OKC
Rick Calloway,"$125,000.00 ",1990,SAC
Rick Fox,"$525,000.00 ",1991,BOS
Rick Fox,"$650,000.00 ",1992,BOS
Rick Fox,"$755,000.00 ",1993,BOS
Rick Fox,"$1,750,000.00 ",1994,BOS
Rick Fox,"$1,750,000.00 ",1995,BOS
Rick Fox,"$1,750,000.00 ",1996,BOS
Rick Fox,"$1,000,000.00 ",1997,LAL
Rick Fox,"$1,750,000.00 ",1998,LAL
Rick Fox,"$3,033,000.00 ",1999,LAL
Rick Fox,"$3,400,000.00 ",2000,LAL
Rick Fox,"$3,791,250.00 ",2001,LAL
Rick Fox,"$4,340,231.00 ",2002,LAL
Rick Fox,"$4,734,797.00 ",2003,LAL
Rick Fox,"$4,800,000.00 ",2004,BOS
Rick Hughes,"$115,423.00 ",1999,DAL
Rick Mahorn,"$1,330,000.00 ",1990,PHI
Rick Mahorn,"$500,000.00 ",1992,NJN
Rick Mahorn,"$650,000.00 ",1993,NJN
Rick Mahorn,"$400,000.00 ",1995,NJN
Rick Mahorn,"$400,000.00 ",1996,DET
Rick Mahorn,"$480,000.00 ",1997,DET
Rick Mahorn,"$1,000,000.00 ",1998,PHI
Rick Mahorn,"$510,000.00 ",1999,PHI
Rickey Green,"$120,000.00 ",1990,PHI
Rickey Green,"$315,000.00 ",1991,BOS
Rickey Green,"$130,000.00 ",1991,PHI
Ricky Blanton,"$8,000.00 ",1992,CHI
Ricky Davis,"$680,000.00 ",1998,CHA
Ricky Davis,"$939,360.00 ",2000,MIA
Ricky Davis,"$1,496,400.00 ",2001,CLE
Ricky Davis,"$4,546,000.00 ",2002,CLE
Ricky Davis,"$5,000,600.00 ",2003,BOS
Ricky Davis,"$5,455,200.00 ",2004,BOS
Ricky Davis,"$5,909,800.00 ",2005,BOS
Ricky Davis,"$6,364,400.00 ",2006,MIN
Ricky Davis,"$6,819,000.00 ",2007,MIA
Ricky Davis,"$2,300,000.00 ",2008,LAC
Ricky Davis,"$2,484,000.00 ",2009,LAC
Ricky Ledo,"$816,482.00 ",2014,DAL
Ricky Ledo,"$96,056.00 ",2014,NYK
Ricky Pierce,"$1,100,000.00 ",1990,OKC
Ricky Pierce,"$1,750,000.00 ",1991,OKC
Ricky Pierce,"$2,000,000.00 ",1992,OKC
Ricky Pierce,"$2,100,000.00 ",1993,OKC
Ricky Pierce,"$2,500,000.00 ",1994,GSW
Ricky Pierce,"$1,000,000.00 ",1995,IND
Ricky Pierce,"$1,200,000.00 ",1996,DEN
Ricky Pierce,"$510,000.00 ",1999,MIL
Ricky Rubio,"$3,480,120.00 ",2011,MIN
Ricky Rubio,"$3,741,120.00 ",2012,MIN
Ricky Rubio,"$4,002,120.00 ",2013,MIN
Ricky Rubio,"$5,070,686.00 ",2014,MIN
Ricky Rubio,"$12,365,000.00 ",2015,MIN
Ricky Rubio,"$13,550,000.00 ",2016,MIN
Ricky Rubio,"$14,275,000.00 ",2017,UTA
Rik Smits,"$1,350,000.00 ",1990,IND
Rik Smits,"$1,350,000.00 ",1991,IND
Rik Smits,"$2,000,000.00 ",1992,IND
Rik Smits,"$2,500,000.00 ",1993,IND
Rik Smits,"$3,750,000.00 ",1995,IND
Rik Smits,"$4,000,000.00 ",1996,IND
Robbie Hummel,"$880,000.00 ",2014,MIN
Robbie Hummel,"$150,000.00 ",2016,DEN
Robert Archibald,"$349,458.00 ",2002,MEM
Robert Archibald,"$563,679.00 ",2003,ORL
Robert Covington,"$1,000,000.00 ",2014,PHI
Robert Covington,"$150,000.00 ",2014,HOU
Robert Covington,"$1,000,000.00 ",2015,PHI
Robert Covington,"$1,015,696.00 ",2016,PHI
Robert Covington,"$16,698,103.00 ",2017,PHI
Robert Horry,"$1,200,000.00 ",1993,HOU
Robert Horry,"$1,499,000.00 ",1994,HOU
Robert Horry,"$1,601,000.00 ",1995,HOU
Robert Horry,"$1,703,000.00 ",1996,PHO
Robert Horry,"$6,000,000.00 ",1997,LAL
Robert Horry,"$5,000,000.00 ",1998,LAL
Robert Horry,"$4,800,000.00 ",1999,LAL
Robert Horry,"$4,800,000.00 ",2000,LAL
Robert Horry,"$5,300,000.00 ",2001,LAL
Robert Horry,"$5,300,000.00 ",2002,LAL
Robert Horry,"$4,500,000.00 ",2003,SAS
Robert Horry,"$3,315,000.00 ",2006,SAS
Robert Horry,"$3,630,000.00 ",2007,SAS
Robert Pack,"$130,000.00 ",1991,POR
Robert Pack,"$250,000.00 ",1992,DEN
Robert Pack,"$400,000.00 ",1993,DEN
Robert Pack,"$1,059,500.00 ",1994,DEN
Robert Pack,"$1,304,000.00 ",1995,WAS
Robert Pack,"$2,700,000.00 ",1996,NJN
Robert Pack,"$3,780,000.00 ",1998,DAL
Robert Pack,"$4,050,000.00 ",1999,DAL
Robert Pack,"$4,320,000.00 ",2000,DEN
Robert Pack,"$965,610.00 ",2003,NJN
Robert Parish,"$2,500,000.00 ",1990,BOS
Robert Parish,"$3,000,000.00 ",1991,BOS
Robert Parish,"$3,513,000.00 ",1992,BOS
Robert Parish,"$4,000,000.00 ",1993,BOS
Robert Parish,"$1,925,000.00 ",1994,CHA
Robert Parish,"$2,500,000.00 ",1995,CHA
Robert Parish,"$1,000,000.00 ",1996,CHI
Robert Parish,"$1,150,000.00 ",1997,CHI
Robert Reid,"$130,000.00 ",1991,PHI
Robert Sacre,"$473,604.00 ",2012,LAL
Robert Sacre,"$788,872.00 ",2013,LAL
Robert Sacre,"$915,243.00 ",2014,LAL
Robert Sacre,"$981,348.00 ",2015,LAL
Robert Swift,"$1,641,360.00 ",2004,OKC
Robert Swift,"$1,764,480.00 ",2005,OKC
Robert Swift,"$1,887,600.00 ",2006,OKC
Robert Swift,"$2,601,113.00 ",2007,OKC
Robert Swift,"$3,579,131.00 ",2008,OKC
Robert Traylor,"$1,590,000.00 ",1998,MIL
Robert Traylor,"$2,059,320.00 ",1999,MIL
Robert Traylor,"$2,203,080.00 ",2000,CLE
Robert Traylor,"$2,793,505.00 ",2001,CHA
Robert Traylor,"$750,000.00 ",2002,NOH
Robert Traylor,"$825,000.00 ",2003,NOH
Robert Traylor,"$1,600,000.00 ",2004,CLE
Robert Upshaw,"$35,000.00 ",2015,LAL
Robert Werdann,"$145,000.00 ",1992,DEN
Robert Werdann,"$250,000.00 ",1993,DEN
Robert Werdann,"$225,000.00 ",1995,NJN
Robert Werdann,"$166,000.00 ",1996,NJN
Robert Werdann,"$7,471.00 ",1999,MEM
Robert Whaley,"$398,762.00 ",2005,UTA
Robert Whaley,"$83,026.00 ",2006,TOR
Robin Lopez,"$1,623,720.00 ",2008,PHO
Robin Lopez,"$1,745,520.00 ",2009,PHO
Robin Lopez,"$2,862,602.00 ",2011,PHO
Robin Lopez,"$4,899,293.00 ",2012,NOH
Robin Lopez,"$5,904,261.00 ",2013,POR
Robin Lopez,"$6,124,728.00 ",2014,POR
Robin Lopez,"$13,000,000.00 ",2015,NYK
Robin Lopez,"$13,219,250.00 ",2016,CHI
Robin Lopez,"$13,788,500.00 ",2017,CHI
Rod Higgins,"$500,000.00 ",1990,GSW
Rod Higgins,"$550,000.00 ",1991,GSW
Rod Higgins,"$150,000.00 ",1993,SAC
Rod Higgins,"$15,800.00 ",1994,GSW
Rod Strickland,"$400,000.00 ",1990,SAS
Rod Strickland,"$400,000.00 ",1991,SAS
Rod Strickland,"$1,200,000.00 ",1992,POR
Rod Strickland,"$1,560,000.00 ",1993,POR
Rod Strickland,"$1,920,000.00 ",1994,POR
Rod Strickland,"$2,280,000.00 ",1995,POR
Rod Strickland,"$3,036,000.00 ",1996,WAS
Rod Strickland,"$3,450,000.00 ",1997,WAS
Rod Strickland,"$10,000,000.00 ",1999,WAS
Rod Strickland,"$10,000,000.00 ",2000,WAS
Rod Strickland,"$3,750,000.00 ",2001,WAS
Rod Strickland,"$1,000,000.00 ",2001,MIA
Rod Strickland,"$1,030,000.00 ",2002,MIN
Rod Strickland,"$887,317.00 ",2003,ORL
Rodney Buford,"$423,500.00 ",2000,CHA
Rodney Buford,"$481,488.00 ",2001,MEM
Rodney Buford,"$145,686.00 ",2003,SAC
Rodney Buford,"$745,046.00 ",2004,NJN
Rodney Carney,"$1,439,760.00 ",2006,PHI
Rodney Carney,"$1,655,760.00 ",2008,MIN
Rodney Carney,"$855,189.00 ",2009,PHI
Rodney Carney,"$377,116.00 ",2010,GSW
Rodney Carney,"$274,756.00 ",2010,MEM
Rodney Hood,"$1,290,360.00 ",2014,UTA
Rodney Hood,"$1,348,440.00 ",2015,UTA
Rodney Hood,"$1,406,520.00 ",2016,UTA
Rodney Hood,"$2,386,864.00 ",2017,UTA
Rodney McCray,"$985,000.00 ",1990,DAL
Rodney McCray,"$1,025,000.00 ",1991,DAL
Rodney McCray,"$1,075,000.00 ",1992,CHI
Rodney McGruder,"$543,471.00 ",2016,MIA
Rodney McGruder,"$1,312,611.00 ",2017,MIA
Rodney Monroe,"$217,000.00 ",1991,ATL
Rodney Rogers,"$150,000.00 ",1993,DEN
Rodney Rogers,"$1,560,000.00 ",1994,DEN
Rodney Rogers,"$1,920,000.00 ",1995,LAC
Rodney Rogers,"$2,280,000.00 ",1996,LAC
Rodney Rogers,"$2,640,000.00 ",1997,LAC
Rodney Rogers,"$3,000,000.00 ",1998,LAC
Rodney Rogers,"$2,200,000.00 ",2000,PHO
Rodney Rogers,"$2,400,000.00 ",2001,PHO
Rodney Rogers,"$2,796,000.00 ",2002,NJN
Rodney Rogers,"$3,075,600.00 ",2003,NJN
Rodney Rogers,"$2,700,000.00 ",2004,NOH
Rodney Stuckey,"$1,569,600.00 ",2007,DET
Rodney Stuckey,"$1,687,320.00 ",2008,DET
Rodney Stuckey,"$1,805,040.00 ",2009,DET
Rodney Stuckey,"$8,500,000.00 ",2011,DET
Rodney Stuckey,"$8,500,000.00 ",2013,DET
Rodney Stuckey,"$1,227,985.00 ",2014,IND
Rodney Stuckey,"$6,500,000.00 ",2015,IND
Rodney Stuckey,"$7,000,000.00 ",2016,IND
Rodney White,"$1,693,560.00 ",2001,DET
Rodney White,"$1,820,520.00 ",2002,DEN
Rodney White,"$1,947,600.00 ",2003,DEN
Rodrick Rhodes,"$639,300.00 ",1998,MEM
Rodrick Rhodes,"$122,000.00 ",1999,PHI
Rodrigue Beaubois,"$1,075,440.00 ",2009,DAL
Rodrigue Beaubois,"$1,156,080.00 ",2010,DAL
Rodrigue Beaubois,"$1,236,720.00 ",2011,DAL
Rodrigue Beaubois,"$2,227,333.00 ",2012,DAL
Roger Mason,"$349,458.00 ",2002,CHI
Roger Mason,"$563,679.00 ",2003,TOR
Roger Mason,"$203,428.00 ",2004,TOR
Roger Mason,"$744,551.00 ",2006,WAS
Roger Mason,"$798,328.00 ",2007,WAS
Roger Mason,"$3,500,000.00 ",2008,SAS
Roger Mason,"$3,780,000.00 ",2009,SAS
Roger Mason,"$1,400,000.00 ",2010,NYK
Roger Mason,"$1,146,337.00 ",2011,WAS
Roger Mason,"$1,223,116.00 ",2012,NOH
Roko Ukic,"$1,250,000.00 ",2008,TOR
Roko Ukic,"$303,232.00 ",2009,MIL
Rolando Blackman,"$1,650,000.00 ",1990,DAL
Rolando Blackman,"$1,920,000.00 ",1991,DAL
Rolando Blackman,"$1,500,000.00 ",1992,NYK
Rolando Blackman,"$1,995,000.00 ",1993,NYK
Rolando Blackman,"$1,340,000.00 ",1994,NYK
Ron Anderson,"$425,000.00 ",1990,PHI
Ron Anderson,"$1,000,000.00 ",1991,PHI
Ron Anderson,"$950,000.00 ",1992,PHI
Ron Anderson,"$300,000.00 ",1993,PHI
Ron Baker,"$543,471.00 ",2016,NYK
Ron Baker,"$4,328,000.00 ",2017,NYK
Ron Grandison,"$15,000.00 ",1992,ORL
Ron Grandison,"$150,000.00 ",1994,NYK
Ron Grandison,"$225,000.00 ",1995,MIA
Ron Grandison,"$272,250.00 ",1997,NYK
Ron Harper,"$1,365,000.00 ",1990,LAC
Ron Harper,"$1,650,000.00 ",1991,LAC
Ron Harper,"$2,220,000.00 ",1992,LAC
Ron Harper,"$4,000,000.00 ",1993,LAC
Ron Harper,"$3,120,000.00 ",1995,CHI
Ron Harper,"$3,840,000.00 ",1996,CHI
Ron Harper,"$4,560,000.00 ",1997,CHI
Ron Harper,"$5,280,000.00 ",1998,CHI
Ron Harper,"$2,000,000.00 ",1999,LAL
Ron Harper,"$2,200,000.00 ",2000,LAL
Ron Mercer,"$1,768,320.00 ",1997,BOS
Ron Mercer,"$2,033,000.00 ",1998,BOS
Ron Mercer,"$5,520,000.00 ",2000,CHI
Ron Mercer,"$6,750,000.00 ",2001,CHI
Ron Mercer,"$6,750,000.00 ",2002,IND
Ron Mercer,"$6,750,000.00 ",2003,SAS
Ron Mercer,"$1,600,000.00 ",2004,NJN
Ron Mercer,"$1,760,000.00 ",2005,NJN
Ronald Dupree,"$620,046.00 ",2004,DET
Ronald Dupree,"$719,373.00 ",2005,MIN
Ronald Dupree,"$771,331.00 ",2006,DET
Ronald Dupree,"$826,046.00 ",2007,DET
Ronald Dupree,"$58,393.00 ",2010,TOR
Ronald Murray,"$349,458.00 ",2002,MIL
Ronald Murray,"$563,679.00 ",2003,OKC
Ronald Murray,"$695,046.00 ",2004,OKC
Ronald Murray,"$895,248.00 ",2005,OKC
Ronald Murray,"$1,750,000.00 ",2006,DET
Ronald Murray,"$1,890,000.00 ",2007,DET
Ronald Murray,"$1,500,000.00 ",2008,ATL
Ronald Murray,"$1,990,000.00 ",2009,CHI
Ronald Roberts,"$75,000.00 ",2015,TOR
Rondae Hollis-Jefferson,"$1,335,480.00 ",2015,NJN
Rondae Hollis-Jefferson,"$1,395,600.00 ",2016,NJN
Rondae Hollis-Jefferson,"$1,471,382.00 ",2017,NJN
Ronnie Brewer,"$1,715,040.00 ",2007,UTA
Ronnie Brewer,"$1,834,680.00 ",2008,UTA
Ronnie Brewer,"$2,717,161.00 ",2009,MEM
Ronnie Brewer,"$4,790,000.00 ",2010,CHI
Ronnie Brewer,"$4,710,000.00 ",2011,CHI
Ronnie Brewer,"$1,069,509.00 ",2012,OKC
Ronnie Brewer,"$1,186,459.00 ",2013,HOU
Ronnie Price,"$398,762.00 ",2005,SAC
Ronnie Price,"$664,209.00 ",2006,SAC
Ronnie Price,"$1,100,000.00 ",2007,UTA
Ronnie Price,"$1,188,000.00 ",2008,UTA
Ronnie Price,"$1,250,000.00 ",2009,UTA
Ronnie Price,"$1,380,000.00 ",2010,UTA
Ronnie Price,"$1,069,509.00 ",2011,PHO
Ronnie Price,"$1,265,977.00 ",2013,ORL
Ronnie Price,"$1,316,809.00 ",2014,LAL
Ronnie Price,"$1,499,187.00 ",2015,PHO
Ronnie Price,"$2,557,545.00 ",2016,OKC
Ronnie Price,"$465,143.00 ",2016,PHO
Ronnie Price,"$2,442,455.00 ",2017,OKC
Ronny Turiaf,"$664,209.00 ",2006,LAL
Ronny Turiaf,"$770,610.00 ",2007,LAL
Ronny Turiaf,"$4,140,000.00 ",2009,GSW
Ronny Turiaf,"$4,000,000.00 ",2010,NYK
Ronny Turiaf,"$4,360,000.00 ",2011,WAS
Ronny Turiaf,"$1,146,337.00 ",2012,LAC
Ronny Turiaf,"$1,500,000.00 ",2013,MIN
Ronny Turiaf,"$1,500,000.00 ",2014,PHI
Rony Seikaly,"$755,000.00 ",1990,MIA
Rony Seikaly,"$2,002,000.00 ",1991,MIA
Rony Seikaly,"$2,382,000.00 ",1992,MIA
Rony Seikaly,"$3,057,000.00 ",1993,MIA
Rony Seikaly,"$3,297,000.00 ",1994,GSW
Rony Seikaly,"$3,532,000.00 ",1995,GSW
Rony Seikaly,"$3,752,000.00 ",1996,ORL
Rony Seikaly,"$4,002,000.00 ",1997,ORL
Rony Seikaly,"$4,252,000.00 ",1998,NJN
Rory Sparrow,"$300,000.00 ",1990,SAC
Rory Sparrow,"$126,000.00 ",1991,CHI
Rory Sparrow,"$140,000.00 ",1992,LAL
Roshown McLeod,"$740,000.00 ",1998,ATL
Roshown McLeod,"$914,760.00 ",1999,ATL
Roshown McLeod,"$978,600.00 ",2000,ATL
Roshown McLeod,"$1,509,001.00 ",2001,BOS
Roy Hibbert,"$1,465,400.00 ",2008,IND
Roy Hibbert,"$1,575,360.00 ",2009,IND
Roy Hibbert,"$1,685,280.00 ",2010,IND
Roy Hibbert,"$2,588,590.00 ",2011,IND
